,text,timestamp_ms,id,user.id,user.screen_name,hashtag,clean_text
8516,Who's ready for the #GoldenGlobes? We'll be here all night live-tweeting away so join us!,1421017221329,554412525945516032,14179145,celcafe,['GoldenGlobes'],who's ready for the ? we'll be here all night live-tweeting away so join us!
8517,RT @DamnitMaurie: What are you having for dinner? At the #GoldenGlobes they get THIS - #KiSSGlobes @KiSS925 http://t.co/M7AtS3QPtP,1421017221485,554412526600224769,47618120,KiSS925,"['GoldenGlobes', 'KiSSGlobes']",: what are you having for dinner? at the they get this -
8518,"Now Watching: Red Carpet, 2015 Golden Globe Awards",1421017221489,554412526616997888,58012144,abelspice,[],"now watching: red carpet, golden globe awards"
8519,"#SocialMedia Amazon and Netflix up for Golden Globes tonight: …  award, alongside shows from HBO, Netflix and ...  http://t.co/GdzhlJwPpJ",1421017221577,554412526985695232,2670595896,_Social_Media_1,['SocialMedia'],"amazon and netflix up for golden globes tonight: award, alongside shows from hbo, netflix and ..."
8520,RT @valonqared: ur face is a golden globe http://t.co/K3Sw72eWpp,1421017221606,554412527107735552,2474737913,botattler,[],: ur face is a golden globe
8521,RT @goldenglobes: Creator of Book of Life and @CalArts alum Jorge Gutierrez arrives on the #GoldenGlobes Red Carpet! http://t.co/S1DiuHSPFl,1421017221689,554412527455842305,17187236,12News,['GoldenGlobes'],: creator of book of life and alum jorge gutierrez arrives on the red carpet!
8522,homework but golden globes,1421017221751,554412527715880960,2213342082,itneedsaying,[],homework but golden globes
8523,"Here we go #GoldenGlobes. Can't wait to see the looks! 

http://t.co/d75zREi08Q http://t.co/vNBeIKBeFM",1421017221782,554412527845527553,222244046,CanoeLifestyle,['GoldenGlobes'],here we go . can't wait to see the looks!
8524,RT @kerrywashington: Red carpet time! Tune in to @eonline now to see Kerry on the red carpet. -kw’s krew,1421017221872,554412528223412224,34175439,oSoBRANDnew,[],: red carpet time! tune in to now to see kerry on the red carpet. -kws krew
8525,Dress like you're on the red carpet. http://t.co/R5JUNp7AZx http://t.co/oZKG1JsyJq,1421017221951,554412528554364928,19030283,NastyGal,[],dress like you're on the red carpet.
8526,"RT @goldenglobes: The tables in the ballroom are ready for the #GoldenGlobes!
https://t.co/UlKPSSoZ0n",1421017221967,554412528621875201,1831594616,FashionComments,['GoldenGlobes'],: the tables in the ballroom are ready for the !
8527,what channel is the actual golden globes,1421017222116,554412529246420993,2444362681,mybravefifty,[],what channel is the actual golden globes
8528,I'm crossing my fingers for Rosamund Pike and Julianne Moore tonight. These wonderful ladies betten win something! #GoldenGlobes,1421017222130,554412529305534464,90298307,brevinericson,['GoldenGlobes'],i'm crossing my fingers for rosamund pike and julianne moore tonight. these wonderful ladies betten win something!
8529,DRONES Are Invading The Golden Globes Red Carpet http://t.co/09e6EtnkFk,1421017222209,554412529636483074,2522799024,WomenTricks,[],drones are invading the golden globes red carpet
8530,RT @MarkRuffalo: Picture Daughter Bella sent to me wishing me luck. #GoldenGlobes2015 http://t.co/JriWFuk2lH,1421017222248,554412529800474624,2445967779,ivanette74,['GoldenGlobes2015'],: picture daughter bella sent to me wishing me luck.
8531,time for the golden globes red carpet!! 😬 i love awards season yassss,1421017222347,554412530215694336,17493130,kathrxn,[],time for the golden globes red carpet!! i love awards season yassss
8532,RT @stephhayes: My #goldenglobes pizza. I'm calling it the Cheese-na Fey and Amy Pepper. http://t.co/RlL22QiLZR,1421017222377,554412530341539841,25730411,DealDivas,['goldenglobes'],: my pizza. i'm calling it the cheese-na fey and amy pepper.
8533,"More celebs has arrived to the #GoldenGlobes red carpet! 
http://t.co/znXjvFRPj6",1421017222578,554412531184181248,1703853373,newzcard,['GoldenGlobes'],more celebs has arrived to the red carpet!
8534,Giuliana Rancic Gets Ready for the 2015 Golden Globes—See the Behind-the-Scenes Pics! http://t.co/8zn05W0kBZ,1421017222723,554412531792773120,600811002,FlashMyBuckle,[],giuliana rancic gets ready for the golden globessee the behind-the-scenes pics!
8535,RT @StyleMeCurvy: Rosamund Pike wears Vera Wang... Not too keen on the shape for her. She doesn't look comfortable #GoldenGlobes http://t.c…,1421017222740,554412531863666688,2975411436,PikeDress,['GoldenGlobes'],: rosamund pike wears vera wang... not too keen on the shape for her. she doesn't look comfortable
8536,RT @brides: It's not bridal but we're still obsessed w/ @Lupita_Nyongo's #GoldenGlobes gown from last year http://t.co/0OE2MZNTfE http://t.…,1421017222774,554412532006666240,168539615,gulsahcirpan,['GoldenGlobes'],: it's not bridal but we're still obsessed w/ 's gown from last year .
8537,@KUirishgirlie unlikely but did you check the Golden Globes website?,1421017222985,554412532891267073,12285702,shaneadams,[],unlikely but did you check the golden globes website?
8538,"RT @BAHjournalist: I've arrived to the #GoldenGlobes media room, where the winners will come for interviews. @TheSandraG is on her way! htt…",1421017223047,554412533151309825,429707643,TechDigest360,['GoldenGlobes'],": i've arrived to the media room, where the winners will come for interviews. is on her way! htt"
8539,RED CARPET! It's happening now @duplexdiner! #GoldenGlobes http://t.co/33pNejQxZi,1421017223202,554412533801820160,322915244,duplexdiner,['GoldenGlobes'],red carpet! it's happening now !
8540,"RT @FashionweekNYC: Golden Globes 2015 Red Carpet, Here We Go! #GoldenGlobes",1421017223298,554412534204481536,178127776,luismmmmmmmm,['GoldenGlobes'],": golden globes red carpet, here we go!"
8541,"RT @annabridget: @styledotcom Claire Danes, Taylor Schilling, Reese Witherspoon, George Clooney, Emma Stone, and the list goes on.... #Gold…",1421017223383,554412534561009664,21401466,styledotcom,['Gold'],": claire danes, taylor schilling, reese witherspoon, george clooney, emma stone, and the list goes on...."
8542,"Staying up late to watch the Golden Globes red carpet live on E! Its been a tradition for years now, love seeing the beautiful gowns",1421017223388,554412534581977088,30883596,HeloiseSD,[],"staying up late to watch the golden globes red carpet live on e! its been a tradition for years now, love seeing the beautiful gowns"
8543,golden globes red carpet show hell yea,1421017223402,554412534640685056,2945478234,moistyday,[],golden globes red carpet show hell yea
8544,RT @adriangrenier: Let's do this #goldenglobes http://t.co/bU7S1cs2zP,1421017223408,554412534665850881,171649399,LilTrix,['goldenglobes'],: let's do this
8545,RT @TONYWARDCOUTURE: The Amazing @rayascoop Live from the #GoldenGlobes2015 #RedCarpet in a fully embroidered #tonyward evening gown http:/…,1421017223489,554412535005605889,131951754,gothicpatty,"['GoldenGlobes2015', 'RedCarpet', 'tonyward']",: the amazing live from the in a fully embroidered evening gown http:/
8546,Golden Globes: A ray of sunshine is coming to the (wet) red carpet http://t.co/JPMLCQDyS4,1421017223496,554412535034544128,37161596,dimensionfour,[],golden globes: a ray of sunshine is coming to the (wet) red carpet
8547,Can't fucking wait #GoldenGlobes,1421017223516,554412535118848001,385749291,DulceMAlvarez,['GoldenGlobes'],can't fucking wait
8548,RT @kerrywashington: Red carpet time! Tune in to @eonline now to see Kerry on the red carpet. -kw’s krew,1421017223530,554412535177568256,2860661210,Scandalobsessi1,[],: red carpet time! tune in to now to see kerry on the red carpet. -kws krew
8549,RED CARPET OF THE GOLDEN GLOBES,1421017223755,554412536121286656,615589750,dehaancth,[],red carpet of the golden globes
8550,RT @kerrywashington: Red carpet time! Tune in to @eonline now to see Kerry on the red carpet. -kw’s krew,1421017223824,554412536410673152,2152837064,KayllaRenee,[],: red carpet time! tune in to now to see kerry on the red carpet. -kws krew
8551,RT @TheWrap: Limo Cam: @LievSchreiber and @JuddApatow are on their way #GoldenGlobes http://t.co/ZdNDFZgpSR,1421017223836,554412536460607488,743587430,fangtastic_Pam,['GoldenGlobes'],: limo cam: and are on their way
8552,"Golden Globes, not the Oscars but watchable :)",1421017223892,554412536695910401,334201171,DeanGraham1,[],"golden globes, not the oscars but watchable"
8553,RT @ohtributos: golden globes resumido em lana del rey ou lorde,1421017224059,554412537396355073,2786732552,mifonseca99,[],: golden globes resumido em lana del rey ou lorde
8554,"RT @ShadesOf_Me: Let's be honest, the best dressed will be #DakotaJohnson, @goldenglobes!",1421017224101,554412537572491264,393996705,latersbbs,['DakotaJohnson'],": let's be honest, the best dressed will be , !"
8555,"RT @karowerner: \o/ ""@NCaffrey01 Best of luck to @MattBomer @MarkRuffalo and #TheNormalHeart tonight!! #GoldenGlobes2015 http://t.co/Q600fI…",1421017224103,554412537580888064,2362981627,irenefabb,"['TheNormalHeart', 'GoldenGlobes2015']",": \o/ "" best of luck to and tonight!!"
8556,#GoldenGlobes are tonight on 21 WFMJ.  #RedCarpet special begins at 7 followed by the 2015 Golden Globe Awards at 8! http://t.co/tnDEnmV2oc,1421017224120,554412537651810305,20737731,wfmjtoday,"['GoldenGlobes', 'RedCarpet']",are tonight on wfmj. special begins at followed by the golden globe awards at !
8557,#GoldenGlobes are tonight on 21 WFMJ.  #RedCarpet special begins at 7 followed by the 2015 Golden Globe Awards at 8! http://t.co/F2Zqd9vORu,1421017224121,554412537656000512,53540257,21WFMJ,"['GoldenGlobes', 'RedCarpet']",are tonight on wfmj. special begins at followed by the golden globe awards at !
8558,Gorda red carpet,1421017224127,554412537681559552,766476314,romicastag,[],gorda red carpet
8559,RT @kerrywashington: Red carpet time! Tune in to @eonline now to see Kerry on the red carpet. -kw’s krew,1421017224170,554412537861910528,226738330,_JazCouture_,[],: red carpet time! tune in to now to see kerry on the red carpet. -kws krew
8560,RT @RottenTomatoes: . @GoneGirlMovie 's Rosamund Pike on the #GoldenGlobes red carpet. See more here ---&gt; http://t.co/6WneLREpY3 http://t.c…,1421017224171,554412537866117120,121483018,ScalareSorpasso,['GoldenGlobes'],: . 's rosamund pike on the red carpet. see more here ---&gt;
8561,RT @MarkRuffalo: Picture Daughter Bella sent to me wishing me luck. #GoldenGlobes2015 http://t.co/JriWFuk2lH,1421017224309,554412538444513280,1942649822,yosivitryani,['GoldenGlobes2015'],: picture daughter bella sent to me wishing me luck.
8562,Golden Globes: A ray of sunshine is coming to the (wet) red carpet http://t.co/8whc8L1FMK,1421017224410,554412538868158464,54525773,TheMehulPatel,[],golden globes: a ray of sunshine is coming to the (wet) red carpet
8563,RT @ENews: Come behind the scenes at the #GoldenGlobes! Follow us for all the behind the scenes snaps: http://t.co/z1sFreDzxz #ERedCarpet,1421017224489,554412539199885314,1275280032,LeannNarine,"['GoldenGlobes', 'ERedCarpet']",: come behind the scenes at the ! follow us for all the behind the scenes snaps:
8564,#ERedCarpet #GoldenGlobes Let's go,1421017224506,554412539270803456,84955311,MissJanieMarie,"['ERedCarpet', 'GoldenGlobes']",let's go
8565,the golden globes red carpet event has started and i'm eternally sad i can't watch it,1421017224510,554412539287994369,1577731472,undaisy,[],the golden globes red carpet event has started and i'm eternally sad i can't watch it
8566,RT @tvtagLIVE: UGH to have been in the hotel lobby &amp; given this amazing makeover! @KellyOsbourne #ERedCarpet #GoldenGlobes http://t.co/REqZ…,1421017224542,554412539421794304,1395801062,CarolSouthWest,"['ERedCarpet', 'GoldenGlobes']",: ugh to have been in the hotel lobby &amp; given this amazing makeover!
8567,"RT @TVMcGee: If/when McConaughey wins tonight, I hope his acceptance speech is just another weird Lincoln ad monologue. #GoldenGlobes",1421017224601,554412539669659648,1568053566,MBAKimmie,['GoldenGlobes'],": if/when mcconaughey wins tonight, i hope his acceptance speech is just another weird lincoln ad monologue."
8568,Why would a nominated actress (who surely had dozens of amazing options) wear something SO ill fitting?? #GoldenGlobes #RedCarpet,1421017224631,554412539795476481,17889421,bexmarie,"['GoldenGlobes', 'RedCarpet']",why would a nominated actress (who surely had dozens of amazing options) wear something so ill fitting??
8569,RT @EfronIsEpic: “@goldenglobes: Tweet to us who you'd like to see on the #GoldenGlobes #redcarpet and we'll try and make the magic happen.…,1421017224687,554412540030382080,524796758,efronzacharynet,"['GoldenGlobes', 'redcarpet']",: : tweet to us who you'd like to see on the and we'll try and make the magic happen.
8570,Golden Globes: A ray of sunshine is coming to the (wet) red carpet http://t.co/2WLjspscd9,1421017224704,554412540101263361,168476512,FastWhisper,[],golden globes: a ray of sunshine is coming to the (wet) red carpet
8571,RT @benbarnes: Fingers crossed for Eddie Redmayne and Felicity Jones today. @goldenglobes,1421017224751,554412540298821632,588645066,freakshowxs,[],: fingers crossed for eddie redmayne and felicity jones today.
8572,RT @NYTMovies: The full lists of Golden Globes 2015 awards nominees: http://t.co/D2AtQROGcY http://t.co/aqXASCxc6M,1421017224810,554412540546260993,319263240,abuthabt007,[],: the full lists of golden globes awards nominees:
8573,RT @FiftyShadesEN: Mr and Mrs Grey are sending you their greetings and can't wait to see you at the Golden Globes! #FiftyShades http://t.co…,1421017224853,554412540726611968,111744272,syppum,['FiftyShades'],: mr and mrs grey are sending you their greetings and can't wait to see you at the golden globes!
8574,"RT @BBjlo: Can't wait to see @JLo at the @goldenglobes tonight!!! Post a selfie, please! :)",1421017224862,554412540764364801,311052753,GabrielaV_07,[],": can't wait to see at the tonight!!! post a selfie, please!"
8575,Golden Globes: A ray of sunshine is coming to the (wet) red carpet http://t.co/6Fe5v3qfW9,1421017224974,554412541234130944,15221663,CapitalVA,[],golden globes: a ray of sunshine is coming to the (wet) red carpet
8576,"Why does E! keep asking ""who will win the red carpet?"" That's legit the only away not handed out at the #GoldenGlobes.",1421017225007,554412541372162048,18076706,cjoanporter,['GoldenGlobes'],"why does e! keep asking ""who will win the red carpet?"" that's legit the only away not handed out at the ."
8577,Dia Mirza 💫 her style on Umang Police Show 2015 red carpet @deespeak http://t.co/gmT6O3BSrQ,1421017225135,554412541909426176,2973660041,bestbollywood1,[],dia mirza her style on umang police show red carpet
8578,RT @NYTMovies: The full lists of Golden Globes 2015 awards nominees: http://t.co/D2AtQROGcY http://t.co/aqXASCxc6M,1421017225154,554412541988724737,1041057512,stephjbeck22,[],: the full lists of golden globes awards nominees:
8579,RT @mashable: Your handy #GoldenGlobes guide to every celebrity you'll see on stage: http://t.co/XkL9QxQLfb http://t.co/IdLFXEJp8f,1421017225216,554412542249156608,405209945,pilarcardabat,['GoldenGlobes'],: your handy guide to every celebrity you'll see on stage:
8580,Who’s watching the Golden Globes tonight? http://t.co/GBfjNRMA2F,1421017225399,554412543016329216,2691088069,LuxUltraV,[],whos watching the golden globes tonight?
8581,RT @dorothywang: Off to the Globes! #daddysdate ❤️ #goldenglobes2015 http://t.co/NkUWSCk0CT,1421017225459,554412543267979265,238399431,notdantonholden,"['daddysdate', 'goldenglobes2015']",: off to the globes!
8582,About to watch the #ERedCarpet for the @goldenglobes &lt;3,1421017225537,554412543595544577,31949268,RaynerJVella1,['ERedCarpet'],about to watch the for the &lt;3
8583,Great shots of #Judith Leiber Couture on the @goldenglobes red carpet make over with @mrbradgoreski!,1421017225609,554412543897116675,330444893,JudithLeiber,['Judith'],great shots of leiber couture on the red carpet make over with !
8584,LOS ANGELES — The Golden Globes red carpet was assaulted by water for a second year in a row — but... http://t.co/YRpRfWnmzH #technology,1421017225617,554412543930675200,1275767130,xaheerahmad,['technology'],los angeles the golden globes red carpet was assaulted by water for a second year in a row but...
8585,Big Night tonight! Huge @nhljets game and @goldenglobes thankful for all the action on #twitter while I work :D,1421017225625,554412543964233728,39529515,auldar,['twitter'],big night tonight! huge game and thankful for all the action on while i work
8586,I could be up allllll night #GoldenGlobes,1421017225681,554412544199499776,187853774,ElishaBaxter,['GoldenGlobes'],i could be up allllll night
8587,RT @goldenglobes: The @beverlyhilton International Ballroom right now. Just over two hours 'til the #GoldenGlobes begin LIVE on @nbc... htt…,1421017225728,554412544396632064,2943173129,freedomwriter70,['GoldenGlobes'],: the international ballroom right now. just over two hours 'til the begin live on ... htt
8588,@shaunrobinson hello beautiful lady! Waiving from NYC 👋Enjoy this fabulous evening in deed! #Access #GoldenGlobes,1421017225736,554412544430194691,2925084647,agent4_change,"['Access', 'GoldenGlobes']",hello beautiful lady! waiving from nyc enjoy this fabulous evening in deed!
8589,"Ugh, Golden Globes fashion 😍",1421017225777,554412544602152960,269612243,kristenlee34,[],"ugh, golden globes fashion"
8590,"RT @alisonmartino: Happy Golden Globes Day!

Actors Charlton Heston and Marilyn Monroe are congratulated by Rock Hudson on their... http://…",1421017225840,554412544866013185,283716626,Billsocalif,[],: happy golden globes day!actors charlton heston and marilyn monroe are congratulated by rock hudson on their... http://
8591,"RT @VVFriedman: Ironically, Amal Clooney may be the get of the #GoldenGlobes even though she's not nominated for anything. And supposedly, …",1421017225848,554412544899948544,1642901442,gritstyle,['GoldenGlobes'],": ironically, amal clooney may be the get of the even though she's not nominated for anything. and supposedly,"
8592,A NAO RED CARPET COM PAU DE SELFIE,1421017225965,554412545390682112,76746584,dcastellobranco,[],a nao red carpet com pau de selfie
8593,"LRT: well damn, guess I have to watch the golden globes now. Can't pass up some live mocking @WHMPodcast style. #WHMGlobes",1421017226008,554412545571049472,16357694,thegrlonthewall,['WHMGlobes'],"lrt: well damn, guess i have to watch the golden globes now. can't pass up some live mocking style."
8594,I'm looking forward to the hair-extension cam. 😊 #GoldenGlobes #RedCarpet,1421017226046,554412545730445312,2612139595,mirhalberstam,"['GoldenGlobes', 'RedCarpet']",i'm looking forward to the hair-extension cam.
8595,RT @LordeEllaMarija: WAIT HOLY SHIT TODAYS THE GOLDEN GLOBES,1421017226140,554412546124709889,2766623973,LordeCouple,[],: wait holy shit todays the golden globes
8596,RT @eonline: Hope you're warming up for all of the amazing Golden Globes arrivals! We're live from the #ERedCarpet starting...NOW! http://t…,1421017226143,554412546137280512,112234811,MissShortCourt,['ERedCarpet'],: hope you're warming up for all of the amazing golden globes arrivals! we're live from the starting...now!
8597,Neoseeker's Game of the Year 2014 Nominee Spotlight: Child of Light: Child of Light might be one of the bigger... http://t.co/WnKf868giL,1421017226289,554412546749247489,55014313,devonmanners,[],neoseeker's game of the year nominee spotlight: child of light: child of light might be one of the bigger...
8598,RT @shades0fjade: RED CARPET SHOW IS STARTING THIS IS NOT A DRILL,1421017226513,554412547689164800,2441996595,JunoCassandra,[],: red carpet show is starting this is not a drill
8599,Neoseeker's Game of the Year 2014 Nominee Spotlight: Shovel Knight: There isn't a nominee on our Game of the Y... http://t.co/Vu9Ja7WuGg,1421017226576,554412547953008640,55014313,devonmanners,[],neoseeker's game of the year nominee spotlight: shovel knight: there isn't a nominee on our game of the y...
8600,Never forget: http://t.co/ZcPf6AbvkN #Seacrest #GoldenGlobes #RedCarpet,1421017226767,554412548754509824,47348985,BuenoWaino,"['Seacrest', 'GoldenGlobes', 'RedCarpet']",never forget:
8601,"VOTE Tweet @AccessHollywood:  For Best Actor at #GoldenGlobes, I pick __________  #Access",1421017226783,554412548821639168,16573084,jeryljagoda,"['GoldenGlobes', 'Access']","vote tweet : for best actor at , i pick __________"
8602,"RT @Yr_Obt_Svt: .@goldenglobes Question: Who do we want to see on the Red Carpet:  
Answer: Caitriona Balfe and Sam Heughan from Outlander!…",1421017226802,554412548901322752,2188925562,JoannaCoon1,[],: . question: who do we want to see on the red carpet: answer: caitriona balfe and sam heughan from outlander!
8603,"RT @Triomaturin1: Aqui viendo live from the red carpet, golden globe. http://t.co/cQMb7kp28l",1421017226835,554412549039751169,2853987892,level23p,[],": aqui viendo live from the red carpet, golden globe."
8604,RT @cindyhively: #RosamundPike making her way down the red carpet at the #GoldenGlobes @WallySkalij @latimesphotos http://t.co/HMEPmvug2L,1421017226882,554412549236875264,9533692,Envelope,"['RosamundPike', 'GoldenGlobes']",: making her way down the red carpet at the
8605,Anyone watching the Golden Globes?,1421017226908,554412549345927168,1634111126,TheLarryBible,[],anyone watching the golden globes?
8606,"RT @justinbaldoni: In the car, on the way to the Golden globes, just FaceTime'd my parents, and now I'm crying. #uhoh",1421017226918,554412549387845634,2509432367,samswife67,['uhoh'],": in the car, on the way to the golden globes, just facetime'd my parents, and now i'm crying."
8607,RT @ELLEmagazine: The 109 best #GoldenGlobes dresses of all time: http://t.co/Hx57etEoJR http://t.co/XdJA3IWsMs,1421017227028,554412549849243648,2209034023,farivulilut,['GoldenGlobes'],: the best dresses of all time:
8608,Golden Globes Red Carpet talk starts… now!,1421017227030,554412549857243136,16754316,Dhppy,[],golden globes red carpet talk starts now!
8609,Only downside of being backstage is that I miss all the uncomfortable greatness of E's #GoldenGlobe pre-show. Any awkward highlights?,1421017227037,554412549886595073,166608242,TheSandraG,['GoldenGlobe'],only downside of being backstage is that i miss all the uncomfortable greatness of e's pre-show. any awkward highlights?
8610,Okay so the red carpet apparently begun. I don't know if I should finish The Rover (boring me to death) before tuning in.,1421017227084,554412550084116482,1612143870,FilmcopathOscar,[],okay so the red carpet apparently begun. i don't know if i should finish the rover (boring me to death) before tuning in.
8611,RT #goldenglobes: a whole lotta Waldorf salads from the @beverlyhilton kitchens! #GoldenGlobes @ The Beverly Hilton http://t.co/MSj4sI0F16,1421017227130,554412550277050368,48215218,bend_time,"['goldenglobes', 'GoldenGlobes']",: a whole lotta waldorf salads from the kitchens! the beverly hilton
8612,RT @NikkiOgun: I'm live-tweeting the #GoldenGlobes red carpet over on @glamour_fashion. Watch with me!,1421017227157,554412550390317058,53795806,KazGabay,['GoldenGlobes'],: i'm live-tweeting the red carpet over on . watch with me!
8613,RT @kerrywashington: Red carpet time! Tune in to @eonline now to see Kerry on the red carpet. -kw’s krew,1421017227289,554412550943961089,2474866565,MsYoung__,[],: red carpet time! tune in to now to see kerry on the red carpet. -kws krew
8614,RT @kerrywashington: Red carpet time! Tune in to @eonline now to see Kerry on the red carpet. -kw’s krew,1421017227327,554412551102947329,527028154,angelavitale30,[],: red carpet time! tune in to now to see kerry on the red carpet. -kws krew
8615,"@RedCarpetTeam @eonline Let's go! It's time for ""Live From The Red Carpet"" for the 2015 Golden Globe Awards! #ERedCarpet",1421017227331,554412551120121856,409665547,clay_brice,['ERedCarpet'],"let's go! it's time for ""live from the red carpet"" for the golden globe awards!"
8616,RT @bpolitics: Follow @MarkHalperin and @jheil for live commentary and behind the scene photos on the @goldenglobes red carpet http://t.co/…,1421017227379,554412551321427969,35002876,BloombergTV,[],: follow and for live commentary and behind the scene photos on the red carpet
8617,Red carpet disasters over the years  http://t.co/tqM4dwq09D,1421017227491,554412551791181824,1674015385,ChronBreaking,[],red carpet disasters over the years
8618,RT @etalkCTV: Get the hottest red carpet fashions LIVE! Follow @etalkCTV on Instagram as we snap all the best looks of the night. http://t.…,1421017227558,554412552072228866,1040189004,ProestosCary,[],: get the hottest red carpet fashions live! follow on instagram as we snap all the best looks of the night. .
8619,Countdown to the snark begins now. #GoldenGlobes,1421017227588,554412552197648386,1569501,dellapina,['GoldenGlobes'],countdown to the snark begins now.
8620,I really wonder if Conchita will attend the red carpet #ERedCarpet,1421017227595,554412552227414016,60167522,Sandruschkaa,['ERedCarpet'],i really wonder if conchita will attend the red carpet
8621,SELFIE STICK. DRINK. #GoldenGlobes,1421017227599,554412552243781633,16901379,channelv,['GoldenGlobes'],selfie stick. drink.
8622,"RT @ENews: Show us how you're watching the #GoldenGlobes -- tweet us a pic of your set up, we'll RT our faves! #ERedCarpet",1421017227625,554412552353222656,1275280032,LeannNarine,"['GoldenGlobes', 'ERedCarpet']",": show us how you're watching the -- tweet us a pic of your set up, we'll rt our faves!"
8623,Gonna be watching the #GoldenGlobes #RedCarpet while eating some really delicious and fatning cheese. #sorrynotsorry,1421017227685,554412552604884993,90493359,Amandalay88,"['GoldenGlobes', 'RedCarpet', 'sorrynotsorry']",gonna be watching the while eating some really delicious and fatning cheese.
8624,V excited to see what everyone is wearing tonight #ERedCarpet #GoldenGlobes,1421017227716,554412552734515200,29868629,ABDC_1_FAN,"['ERedCarpet', 'GoldenGlobes']",v excited to see what everyone is wearing tonight
8625,RT @eonline: Feast your eyes on what celebs wore to the Golden Globes in the early 2000s: #ERedCarpet http://t.co/br7f5adDcc http://t.co/sG…,1421017227769,554412552957222912,967275854,oranus786,['ERedCarpet'],: feast your eyes on what celebs wore to the golden globes in the early s:
8626,RT @TheMrBlueprint: Watching red carpet #IntoTheWoods #Access #GoldenGlobes @YogaArmy,1421017227787,554412553032327168,15039436,LoriMoreno,"['IntoTheWoods', 'Access', 'GoldenGlobes']",: watching red carpet
8627,Neoseeker's Game of the Year 2014 Nominee Spotlight: Hearthstone: Heroes of Warcraft: Neoseeker: Hearthstone:... http://t.co/DJuu9dzDnL,1421017227863,554412553351090176,55014313,devonmanners,[],neoseeker's game of the year nominee spotlight: hearthstone: heroes of warcraft: neoseeker: hearthstone:...
8628,ITS RED CARPET TIME,1421017227917,554412553577963521,2936011059,shailenemyhero,[],its red carpet time
8629,Time for red carpet! #GoldenGlobes,1421017227938,554412553666039808,279575920,JamieDornan_org,['GoldenGlobes'],time for red carpet!
8630,"RT @TabeaT30: 👇👇👇👇LIVESTREAMS FOR THE GOLDEN GLOBES 👇👇👇👇
✖http://t.co/tL86s9RxyO
✖http://t.co/R3ZJ0UnWx9
✖http://t.co/n5UTGrJEaB
✖http://t.…",1421017227942,554412553682845696,701349451,Emmalaalaaa,[],: livestreams for the golden globes .
8631,Just remembered the golden globes are on tonight👍,1421017227959,554412553754144769,1275159104,Dom_bledore,[],just remembered the golden globes are on tonight
8632,I'd fuck Jake Gyllenhaal and I wouldn't even have to be drunk. That's just how I feel. #GoldenGlobes,1421017228063,554412554190327811,560427054,The1stTaste,['GoldenGlobes'],i'd fuck jake gyllenhaal and i wouldn't even have to be drunk. that's just how i feel.
8633,So ready for everyone on the Golden Globes red carpet to slay my life. #GoldenGlobes,1421017228078,554412554253246465,53149790,ItsMargMayhem,['GoldenGlobes'],so ready for everyone on the golden globes red carpet to slay my life.
8634,RT @NYTMovies: Follow @NYTFashion for full coverage of the Golden Globes red carpet looks.,1421017228136,554412554496532481,2881980527,LoriPettyNews,[],: follow for full coverage of the golden globes red carpet looks.
8635,The Fug Girls Live-Blog the 2015 Golden Globes Red Carpet http://t.co/e7vg1gnnam,1421017228479,554412555935166466,105330151,avancemag,[],the fug girls live-blog the golden globes red carpet
8636,RT @FitnessMagazine: Make the most of your #GoldenGlobes couch time. We'll be doing this #awardshowworkout! http://t.co/HWexdi92Do http://t…,1421017228559,554412556270718977,320533048,charrongolf,"['GoldenGlobes', 'awardshowworkout']",: make the most of your couch time. we'll be doing this !
8637,why this year everyone look kind of ugly tome on #GoldenGlobes ?,1421017228648,554412556643991552,1182971594,marysallen,['GoldenGlobes'],why this year everyone look kind of ugly tome on ?
8638,And so Awards season has begun time to kick things off with the #GoldenGlobes red carpet !!! #ERedCarpet @eonline,1421017228660,554412556694351872,31888204,tvgenius05,"['GoldenGlobes', 'ERedCarpet']",and so awards season has begun time to kick things off with the red carpet !!!
8639,Red Carpet.,1421017228664,554412556711133184,53832675,AlejaVg,[],red carpet.
8640,RT @etalkCTV: The @GoldenGlobes red carpet starts NOW on @EOnlineCanada! #etalkGLOBES,1421017228769,554412557151522816,293050523,RachEttinger,['etalkGLOBES'],: the red carpet starts now on !
8641,I guess Obama is up to something very important....maybe he's a presenter at the Golden Globes....,1421017228827,554412557394800642,455151827,JustConservativ,[],i guess obama is up to something very important....maybe he's a presenter at the golden globes....
8642,RT @foster_alyssa_: Everyone's watching football and I'm watching the Red Carpet..,1421017228850,554412557490855936,1506430129,Stephnielopezv,[],: everyone's watching football and i'm watching the red carpet..
8643,"I kinda wanna watch Whiplash before the Golden Globes.. and if I watch it now, I can finish watching it before the show starts...",1421017229002,554412558128783361,28090784,thewendywendy,[],"i kinda wanna watch whiplash before the golden globes.. and if i watch it now, i can finish watching it before the show starts..."
8644,Live from Red Carpet.,1421017229010,554412558162329600,274714511,Rori_Ann,[],live from red carpet.
8645,RT @Variety: Get ready! Live coverage of the #GoldenGlobes at http://t.co/Q5t28dhWdT starts at 3 p.m. PST http://t.co/gzWiyup18q http://t.c…,1421017229060,554412558372044802,337772592,alciaflorrick,['GoldenGlobes'],: get ready! live coverage of the at starts at p.m. pst
